,Unnamed: 0_x,address,city,country_left,event_date,event_name,genre,is_presale,latitude_left,longitude_left,max_tickets,num_markets,onsale_date,postalCode,price_max,price_min,sold_out,state,subgenre,url,venue_name_left,Unnamed: 0_y,Venue,City,Capacity,popularity_sk,headliner,support,event_time,id_y,street,zip,metro_area,country_right,city_name
365136,35,911 Pine St,Seattle,US,2019-09-15 03:00:00+00:00,"Avril Lavigne ""Head Above Water"" Tour",Rock,1,47.6135664,-122.3319103,,1.0,2019-06-28 17:00:00+00:00,98101,96.5,36.5,0.0,WA,Pop,https://www.ticketmaster.com/avril-lavigne-head-above-water-tour-seattle-washington-09-14-2019/event/0F0056D3B8E4331E,Paramount Theatre,98.0,Paramount Theatre,Oakland,"3,040",0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
365363,35,911 Pine St,Seattle,US,2019-09-15 03:00:00+00:00,"Avril Lavigne ""Head Above Water"" Tour",Rock,1,47.6135664,-122.3319103,,1.0,2019-06-28 17:00:00+00:00,98101,96.5,36.5,0.0,WA,Pop,https://www.ticketmaster.com/avril-lavigne-head-above-water-tour-seattle-washington-09-14-2019/event/0F0056D3B8E4331E,Paramount Theatre,110.0,Paramount Theatre,Denver,"1,870",0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
199525,43,25 Lafayette Street,Newark,US,2019-09-27 23:00:00+00:00,Heart: Love Alive Tour,Rock,1,40.73340555,-74.17121214,,3.0,2019-06-21 14:00:00+00:00,07102,350.0,39.5,0.0,NJ,Pop,https://www.ticketmaster.com/heart-love-alive-tour-newark-new-jersey-09-27-2019/event/020056CEAB877DCF,Prudential Center,412.0,Prudential Center,Newark,"19,500",0.000196,Peter Asher,,2019-09-23 19:00:00-05:00,2680228,609 Lafayette Street,37203,Nashville,US,Nashville
395185,78,911 Pine St,Seattle,US,2019-09-13 03:00:00+00:00,Die Antwoord - House Of Zef USA Tour 2019,Hip-Hop/Rap,1,47.6135664,-122.3319103,,1.0,2019-05-03 17:00:00+00:00,98101,45.5,45.5,0.0,WA,French Rap,https://www.ticketmaster.com/die-antwoord-house-of-zef-usa-seattle-washington-09-12-2019/event/0F005690C6C83FE1,Paramount Theatre,230.0,Paramount Theatre,Austin,1200,0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
394968,78,911 Pine St,Seattle,US,2019-09-13 03:00:00+00:00,Die Antwoord - House Of Zef USA Tour 2019,Hip-Hop/Rap,1,47.6135664,-122.3319103,,1.0,2019-05-03 17:00:00+00:00,98101,45.5,45.5,0.0,WA,French Rap,https://www.ticketmaster.com/die-antwoord-house-of-zef-usa-seattle-washington-09-12-2019/event/0F005690C6C83FE1,Paramount Theatre,640.0,Paramount Theatre,Seattle,"2,807",0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
394716,78,911 Pine St,Seattle,US,2019-09-13 03:00:00+00:00,Die Antwoord - House Of Zef USA Tour 2019,Hip-Hop/Rap,1,47.6135664,-122.3319103,,1.0,2019-05-03 17:00:00+00:00,98101,45.5,45.5,0.0,WA,French Rap,https://www.ticketmaster.com/die-antwoord-house-of-zef-usa-seattle-washington-09-12-2019/event/0F005690C6C83FE1,Paramount Theatre,402.0,Paramount Theatre,Asbury Park,1600,0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
395412,78,911 Pine St,Seattle,US,2019-09-13 03:00:00+00:00,Die Antwoord - House Of Zef USA Tour 2019,Hip-Hop/Rap,1,47.6135664,-122.3319103,,1.0,2019-05-03 17:00:00+00:00,98101,45.5,45.5,0.0,WA,French Rap,https://www.ticketmaster.com/die-antwoord-house-of-zef-usa-seattle-washington-09-12-2019/event/0F005690C6C83FE1,Paramount Theatre,239.0,Paramount Theatre,Denver,1950,0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
394499,78,911 Pine St,Seattle,US,2019-09-13 03:00:00+00:00,Die Antwoord - House Of Zef USA Tour 2019,Hip-Hop/Rap,1,47.6135664,-122.3319103,,1.0,2019-05-03 17:00:00+00:00,98101,45.5,45.5,0.0,WA,French Rap,https://www.ticketmaster.com/die-antwoord-house-of-zef-usa-seattle-washington-09-12-2019/event/0F005690C6C83FE1,Paramount Theatre,110.0,Paramount Theatre,Denver,"1,870",0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
72512,115,1 Daily's Place,Jacksonville,US,2019-09-04 22:30:00+00:00,Peter Frampton FINALE - The Farewell Tour,Rock,1,30.323925,-81.637323,,1.0,2019-03-01 15:00:00+00:00,32202,350.0,39.5,0.0,FL,Pop,https://www.ticketmaster.com/peter-frampton-finale-the-farewell-tour-jacksonville-florida-09-04-2019/event/22005655E999B0E6,Daily's Place,140.0,Daily's Place,Jacksonville,"5,500",0.10769200000000001,Mac DeMarco,,2019-09-22 20:00:00-04:00,1026,1 Hamilton Place,02108,Boston / Cambridge,US,Boston
300575,69,777 Beach Blvd,Biloxi,US,2019-08-25 01:00:00+00:00,Purple Reign - THE Prince Tribute Show,Undefined,0,30.392483,-88.887484,,1.0,2019-03-16 15:00:00+00:00,39530,59.99,19.99,0.0,MS,Undefined,https://www.ticketmaster.com/purple-reign-the-prince-tribute-show-biloxi-mississippi-08-24-2019/event/1B00566B931A39F5,Hard Rock Live,150.0,Hard Rock Live,Hollywood,"6,500",0.038999,Air Supply,,2019-10-25 20:00:00-05:00,36895,875 Beach Boulevard,39530,Mobile,US,Biloxi
302585,119,777 Beach Blvd,Biloxi,US,2019-12-07 02:00:00+00:00,Postmodern Jukebox: A Very Postmodern Christmas,Jazz,1,30.392483,-88.887484,,1.0,2019-06-14 15:00:00+00:00,39530,74.99,24.99,0.0,MS,Jazz,https://www.ticketmaster.com/postmodern-jukebox-a-very-postmodern-christmas-biloxi-mississippi-12-06-2019/event/1B0056C7E84F952C,Hard Rock Live,150.0,Hard Rock Live,Hollywood,"6,500",0.026952999999999998,Patti Labelle,,2019-11-02 20:00:00-05:00,36895,875 Beach Boulevard,39530,Mobile,US,Biloxi
417174,126,911 Pine St,Seattle,US,2019-10-14 03:00:00+00:00,Postmodern Jukebox,Undefined,1,47.6135664,-122.3319103,,1.0,2019-05-03 17:00:00+00:00,98101,101.0,25.5,0.0,WA,Undefined,https://www.ticketmaster.com/postmodern-jukebox-seattle-washington-10-13-2019/event/0F0056998A191D40,Paramount Theatre,402.0,Paramount Theatre,Asbury Park,1600,0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
416684,126,911 Pine St,Seattle,US,2019-10-14 03:00:00+00:00,Postmodern Jukebox,Undefined,1,47.6135664,-122.3319103,,1.0,2019-05-03 17:00:00+00:00,98101,101.0,25.5,0.0,WA,Undefined,https://www.ticketmaster.com/postmodern-jukebox-seattle-washington-10-13-2019/event/0F0056998A191D40,Paramount Theatre,98.0,Paramount Theatre,Oakland,"3,040",0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
417693,126,911 Pine St,Seattle,US,2019-10-14 03:00:00+00:00,Postmodern Jukebox,Undefined,1,47.6135664,-122.3319103,,1.0,2019-05-03 17:00:00+00:00,98101,101.0,25.5,0.0,WA,Undefined,https://www.ticketmaster.com/postmodern-jukebox-seattle-washington-10-13-2019/event/0F0056998A191D40,Paramount Theatre,230.0,Paramount Theatre,Austin,1200,0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
417412,126,911 Pine St,Seattle,US,2019-10-14 03:00:00+00:00,Postmodern Jukebox,Undefined,1,47.6135664,-122.3319103,,1.0,2019-05-03 17:00:00+00:00,98101,101.0,25.5,0.0,WA,Undefined,https://www.ticketmaster.com/postmodern-jukebox-seattle-washington-10-13-2019/event/0F0056998A191D40,Paramount Theatre,640.0,Paramount Theatre,Seattle,"2,807",0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
301439,84,777 Beach Blvd,Biloxi,US,2019-09-22 01:00:00+00:00,Grand Funk Railroad,Rock,0,30.392483,-88.887484,,1.0,2019-04-26 15:00:00+00:00,39530,64.99,19.99,0.0,MS,Pop,https://www.ticketmaster.com/grand-funk-railroad-biloxi-mississippi-09-21-2019/event/1B005691F38F931E,Hard Rock Live,150.0,Hard Rock Live,Hollywood,"6,500",0.0,,,2019-11-01 20:00:00-05:00,36895,875 Beach Boulevard,39530,Mobile,US,Biloxi
168467,63,500 Nunn Drive,Highland Heights,US,2019-11-23 00:00:00+00:00,Old Dominion's Make It Sweet Tour with Scotty McCreery and Ryan Hurd,Country,1,39.0332377,-84.4604585,,1.0,2019-05-17 14:00:00+00:00,41099,65.0,35.0,0.0,KY,Country,https://www.ticketmaster.com/old-dominions-make-it-sweet-tour-highland-heights-kentucky-11-22-2019/event/16005692C8BD59A1,BB&T Arena,235.0,BB&T Arena,Highland Heights,"8,000",0.0033130000000000004,Mitchell Tenpenny,,,513066,500 Louie B. Nunn Dr.,41099,Cincinnati,US,Highland Heights
301642,87,777 Beach Blvd,Biloxi,US,2019-09-15 01:00:00+00:00,Don Felder - Formerly Of The Eagles,Rock,0,30.392483,-88.887484,,1.0,2019-04-19 15:00:00+00:00,39530,64.99,24.99,0.0,MS,Pop,https://www.ticketmaster.com/don-felder-formerly-of-the-eagles-biloxi-mississippi-09-14-2019/event/1B00568A93CB30DA,Hard Rock Live,150.0,Hard Rock Live,Hollywood,"6,500",0.0,,,2019-11-01 20:00:00-05:00,36895,875 Beach Boulevard,39530,Mobile,US,Biloxi
405783,25,911 Pine St,Seattle,US,2019-09-26 03:00:00+00:00,RuPaul's Drag Race: Werq The World Tour 2019,Fashion,1,47.6135664,-122.3319103,,1.0,2019-03-29 17:00:00+00:00,98101,,,1.0,WA,Fashion,https://www.ticketmaster.com/rupauls-drag-race-werq-the-world-seattle-washington-09-25-2019/event/0F00566FACE054A2,Paramount Theatre,98.0,Paramount Theatre,Oakland,"3,040",0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
406014,25,911 Pine St,Seattle,US,2019-09-26 03:00:00+00:00,RuPaul's Drag Race: Werq The World Tour 2019,Fashion,1,47.6135664,-122.3319103,,1.0,2019-03-29 17:00:00+00:00,98101,,,1.0,WA,Fashion,https://www.ticketmaster.com/rupauls-drag-race-werq-the-world-seattle-washington-09-25-2019/event/0F00566FACE054A2,Paramount Theatre,110.0,Paramount Theatre,Denver,"1,870",0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
406795,25,911 Pine St,Seattle,US,2019-09-26 03:00:00+00:00,RuPaul's Drag Race: Werq The World Tour 2019,Fashion,1,47.6135664,-122.3319103,,1.0,2019-03-29 17:00:00+00:00,98101,,,1.0,WA,Fashion,https://www.ticketmaster.com/rupauls-drag-race-werq-the-world-seattle-washington-09-25-2019/event/0F00566FACE054A2,Paramount Theatre,230.0,Paramount Theatre,Austin,1200,0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
406293,25,911 Pine St,Seattle,US,2019-09-26 03:00:00+00:00,RuPaul's Drag Race: Werq The World Tour 2019,Fashion,1,47.6135664,-122.3319103,,1.0,2019-03-29 17:00:00+00:00,98101,,,1.0,WA,Fashion,https://www.ticketmaster.com/rupauls-drag-race-werq-the-world-seattle-washington-09-25-2019/event/0F00566FACE054A2,Paramount Theatre,402.0,Paramount Theatre,Asbury Park,1600,0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
406525,25,911 Pine St,Seattle,US,2019-09-26 03:00:00+00:00,RuPaul's Drag Race: Werq The World Tour 2019,Fashion,1,47.6135664,-122.3319103,,1.0,2019-03-29 17:00:00+00:00,98101,,,1.0,WA,Fashion,https://www.ticketmaster.com/rupauls-drag-race-werq-the-world-seattle-washington-09-25-2019/event/0F00566FACE054A2,Paramount Theatre,640.0,Paramount Theatre,Seattle,"2,807",0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
407063,25,911 Pine St,Seattle,US,2019-09-26 03:00:00+00:00,RuPaul's Drag Race: Werq The World Tour 2019,Fashion,1,47.6135664,-122.3319103,,1.0,2019-03-29 17:00:00+00:00,98101,,,1.0,WA,Fashion,https://www.ticketmaster.com/rupauls-drag-race-werq-the-world-seattle-washington-09-25-2019/event/0F00566FACE054A2,Paramount Theatre,239.0,Paramount Theatre,Denver,1950,0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
27927,67,300 16th Street,San Francisco,US,2019-10-20 03:00:00+00:00,Marc Anthony,Latin,1,37.76797,-122.387464,,1.0,2019-05-24 17:00:00+00:00,94158,186.0,66.0,0.0,CA,Latin,https://www.ticketmaster.com/marc-anthony-san-francisco-california-10-19-2019/event/1C0056AF89FC1DBF,Chase Center,86.0,Chase Center,San Francisco,"18,000",0.000938,John Medeski's Mad Skillet,John Medeski,2019-10-03 20:00:00-04:00,10904,511 East 36th Street,28205,Charlotte,US,Charlotte
71246,83,1 Daily's Place,Jacksonville,US,2019-08-18 22:00:00+00:00,Bush & +LIVE+ - The Altimate Tour,Rock,1,30.323925,-81.637323,,1.0,2019-03-15 14:00:00+00:00,32202,99.0,39.0,0.0,FL,Alternative Rock,https://www.ticketmaster.com/bush-live-the-altimate-tour-jacksonville-florida-08-18-2019/event/220056643CF7D840,Daily's Place,140.0,Daily's Place,Jacksonville,"5,500",0.10446099999999998,George Strait,,2019-08-17 18:00:00-04:00,464,1 Patriot's Place,02035,Foxborough,US,Foxborough
222075,197,125 East 11th Street,New York,US,2019-09-30 22:30:00+00:00,Built To Spill - Keep It Like A Secret,Rock,1,40.73170187,-73.98923951,,3.0,2019-03-01 17:00:00+00:00,10003,35.0,35.0,0.0,NY,Pop,https://www.ticketmaster.com/built-to-spill-keep-it-like-new-york-new-york-09-30-2019/event/00005653C80132C3,Webster Hall,429.0,Webster Hall,New York City,"1,500",0.159709,Charli XCX,Allie X,2019-10-22 19:00:00-04:00,3199,610 West 56th Street,10019,New York,US,New York
196769,1,25 Lafayette Street,Newark,US,2019-10-11 23:00:00+00:00,Loud 25,Hip-Hop/Rap,1,40.73340555,-74.17121214,,3.0,2019-08-09 14:00:00+00:00,07102,189.0,49.0,0.0,NJ,French Rap,https://www.ticketmaster.com/loud-25-newark-new-jersey-10-11-2019/event/02005705EC7D8389,Prudential Center,412.0,Prudential Center,Newark,"19,500",0.011393,Eric Roberson,,2019-10-11 20:00:00-05:00,2680228,609 Lafayette Street,37203,Nashville,US,Nashville
10255,9,300 16th Street,San Francisco,US,2019-09-07 03:00:00+00:00,Metallica with The San Francisco Symphony,Metal,1,37.76797,-122.387464,,1.0,2019-03-22 17:00:00+00:00,94158,,,1.0,CA,Nu-Metal,https://www.ticketmaster.com/metallica-with-the-san-francisco-symphony-san-francisco-california-09-06-2019/event/1C00566D06B89411,Chase Center,86.0,Chase Center,San Francisco,"18,000",0.030769,Black Flag,The Linecutters,2019-09-03 20:00:00-07:00,1276526,1303 NE 45th Street,98101,Seattle,US,Seattle
242364,168,3021 Madison Ave.,Cincinnati,US,2019-09-14 00:00:00+00:00,Bad Suns,Rock,1,39.15104,-84.432694,,1.0,2019-05-10 14:00:00+00:00,45209,22.0,20.0,0.0,OH,Pop,https://www.ticketmaster.com/bad-suns-cincinnati-ohio-09-13-2019/event/160056A3A01B618F,20th Century Theatre,187.0,20th Century Theatre,Cincinnati,500,0.008743,BoomBox,,2019-09-14 21:00:00-05:00,1069336,1555 Madison Ave.,38104,Memphis,US,Memphis
256211,105,200 S. Denver ,Tulsa,US,2019-11-15 01:00:00+00:00,Old Dominion's Make It Sweet Tour w/ Scotty McCreery and Ryan Hurd,Country,1,36.15287358,-95.99613726,,1.0,2019-05-17 15:00:00+00:00,74103,65.0,35.0,0.0,OK,Country,https://www.ticketmaster.com/old-dominions-make-it-sweet-tour-tulsa-oklahoma-11-14-2019/event/200056A4D8559F76,BOK Center,478.0,BOK Center,Tulsa,"19,199",0.021495,Lauren Daigle,AHI,2019-10-04 19:00:00-05:00,11944,200 South Denver,74103,Tulsa,US,Tulsa
400369,95,911 Pine St,Seattle,US,2019-10-18 02:00:00+00:00,GRiZ,Dance/Electronic,1,47.6135664,-122.3319103,,1.0,2019-06-28 17:00:00+00:00,98101,33.5,25.5,0.0,WA,Witchstep,https://www.ticketmaster.com/griz-seattle-washington-10-17-2019/event/0F0056CBECF84990,Paramount Theatre,640.0,Paramount Theatre,Seattle,"2,807",0.06416799999999999,Thom Yorke,,2019-10-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
348132,67,765 Pearl Street,Beaumont,US,2019-09-01 00:00:00+00:00,Boz Scaggs: Out of The Blues Tour 2019,Rock,0,30.081685,-94.0966254,,2.0,2019-05-03 17:00:00+00:00,77701,,,1.0,TX,Pop,https://www.ticketmaster.com/boz-scaggs-out-of-the-blues-beaumont-texas-08-31-2019/event/3A005688CF718739,Julie Rogers Theater,571.0,Julie Rogers Theater,Beaumont,"1,663",0.481299,Jason Derulo,Brynn Elliott,2019-09-01 19:00:00-04:00,69229,105 Pearl Street,05452,Burlington,US,Essex Junction
369011,56,911 Pine St,Seattle,US,2019-08-16 02:00:00+00:00,PRETTYMUCH: FOMO Tour,Pop,1,47.6135664,-122.3319103,,1.0,2019-03-01 18:00:00+00:00,98101,35.95,25.95,0.0,WA,Pop,https://www.ticketmaster.com/prettymuch-fomo-tour-seattle-washington-08-15-2019/event/0F005654E4F149D3,Paramount Theatre,98.0,Paramount Theatre,Oakland,"3,040",0.013134999999999999,BABYMETAL,The HU (band),2019-10-16 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
369241,56,911 Pine St,Seattle,US,2019-08-16 02:00:00+00:00,PRETTYMUCH: FOMO Tour,Pop,1,47.6135664,-122.3319103,,1.0,2019-03-01 18:00:00+00:00,98101,35.95,25.95,0.0,WA,Pop,https://www.ticketmaster.com/prettymuch-fomo-tour-seattle-washington-08-15-2019/event/0F005654E4F149D3,Paramount Theatre,110.0,Paramount Theatre,Denver,"1,870",0.013134999999999999,BABYMETAL,The HU (band),2019-10-16 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
369445,56,911 Pine St,Seattle,US,2019-08-16 02:00:00+00:00,PRETTYMUCH: FOMO Tour,Pop,1,47.6135664,-122.3319103,,1.0,2019-03-01 18:00:00+00:00,98101,35.95,25.95,0.0,WA,Pop,https://www.ticketmaster.com/prettymuch-fomo-tour-seattle-washington-08-15-2019/event/0F005654E4F149D3,Paramount Theatre,402.0,Paramount Theatre,Asbury Park,1600,0.013134999999999999,BABYMETAL,The HU (band),2019-10-16 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
369692,56,911 Pine St,Seattle,US,2019-08-16 02:00:00+00:00,PRETTYMUCH: FOMO Tour,Pop,1,47.6135664,-122.3319103,,1.0,2019-03-01 18:00:00+00:00,98101,35.95,25.95,0.0,WA,Pop,https://www.ticketmaster.com/prettymuch-fomo-tour-seattle-washington-08-15-2019/event/0F005654E4F149D3,Paramount Theatre,640.0,Paramount Theatre,Seattle,"2,807",0.013134999999999999,BABYMETAL,The HU (band),2019-10-16 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
369896,56,911 Pine St,Seattle,US,2019-08-16 02:00:00+00:00,PRETTYMUCH: FOMO Tour,Pop,1,47.6135664,-122.3319103,,1.0,2019-03-01 18:00:00+00:00,98101,35.95,25.95,0.0,WA,Pop,https://www.ticketmaster.com/prettymuch-fomo-tour-seattle-washington-08-15-2019/event/0F005654E4F149D3,Paramount Theatre,230.0,Paramount Theatre,Austin,1200,0.013134999999999999,BABYMETAL,The HU (band),2019-10-16 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
370100,56,911 Pine St,Seattle,US,2019-08-16 02:00:00+00:00,PRETTYMUCH: FOMO Tour,Pop,1,47.6135664,-122.3319103,,1.0,2019-03-01 18:00:00+00:00,98101,35.95,25.95,0.0,WA,Pop,https://www.ticketmaster.com/prettymuch-fomo-tour-seattle-washington-08-15-2019/event/0F005654E4F149D3,Paramount Theatre,239.0,Paramount Theatre,Denver,1950,0.013134999999999999,BABYMETAL,The HU (band),2019-10-16 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
353300,105,One NRG Park,Houston,US,2019-11-10 00:00:00+00:00,Legends of Hip Hop,Hip-Hop/Rap,1,29.68516717,-95.40880499,,2.0,2019-07-12 15:00:00+00:00,77054,175.0,59.0,0.0,TX,French Rap,https://www.ticketmaster.com/legends-of-hip-hop-houston-texas-11-09-2019/event/3A0056C6CBF23C92,NRG Arena,600.0,NRG Arena,Houston,"8,000",0.015279,Rahat Fateh Ali Khan,,2019-10-11 20:30:00-05:00,2590108,1 Reliant Park,77054,Houston,US,Houston
2885,46,1001 19th Street N,Birmingham,US,2019-10-05 00:00:00+00:00,Alabama,Country,1,33.523652500000004,-86.8137679,,1.0,2019-01-25 16:00:00+00:00,35203,129.75,13.0,0.0,AL,Country,https://www.ticketmaster.com/alabama-birmingham-alabama-10-04-2019/event/2000563195F48C2C,Legacy Arena at the BJCC,3.0,Legacy Arena at the BJCC,Birmingham,"17,654",0.0036899999999999997,Sheer Mag,,2019-10-05 20:00:00-04:00,1038,1811 14th Street N.w.,20009,Washington,US,Washington
198438,17,25 Lafayette Street,Newark,US,2020-03-08 00:30:00+00:00,Celine Dion: Courage World Tour,Pop,1,40.73340555,-74.17121214,,3.0,2019-04-12 16:00:00+00:00,07102,249.5,90.0,0.0,NJ,Adult Contemporary,https://www.ticketmaster.com/celine-dion-courage-world-tour-newark-new-jersey-03-07-2020/event/02005682E6C69FB3,Prudential Center,412.0,Prudential Center,Newark,"19,500",0.146425,Celine Dion,,2020-03-08 19:30:00-04:00,706,165 Mulberry Street,07102,Newark,US,Newark
13882,111,300 16th Street,San Francisco,US,2019-10-09 02:30:00+00:00,Jonas Brothers: Happiness Begins Tour,Rock,1,37.76797,-122.387464,,1.0,2019-05-10 17:00:00+00:00,94158,499.95,59.95,0.0,CA,Pop,https://www.ticketmaster.com/jonas-brothers-happiness-begins-tour-san-francisco-california-10-08-2019/event/1C00569D1316586E,Chase Center,86.0,Chase Center,San Francisco,"18,000",1e-06,Dafna,Fruta Brutal,2019-10-02 19:30:00-06:00,1451,1135 13th Street,80302,Denver,US,Boulder
303444,153,777 Beach Blvd,Biloxi,US,2019-12-29 02:00:00+00:00,The Music Of ABBA - Arrival From Sweden,Undefined,0,30.392483,-88.887484,,1.0,2019-08-09 15:00:00+00:00,39530,54.99,19.99,0.0,MS,Undefined,https://www.ticketmaster.com/the-music-of-abba-arrival-from-biloxi-mississippi-12-28-2019/event/1B0056FF809A2D1A,Hard Rock Live,150.0,Hard Rock Live,Hollywood,"6,500",0.051682000000000006,Martina McBride,,2019-11-29 19:00:00-06:00,36895,875 Beach Boulevard,39530,Mobile,US,Biloxi
230969,61,500 South McDowell Street,Raleigh,US,2019-09-04 01:00:00+00:00,The Raconteurs,Rock,1,35.77348389999999,-78.6428618,,2.0,2019-04-12 14:00:00+00:00,27601,,,1.0,NC,Alternative Rock,https://www.ticketmaster.com/the-raconteurs-raleigh-north-carolina-09-03-2019/event/2D005681AD5B1CE4,Red Hat Amphitheater,469.0,Red Hat Amphitheater,Raleigh,"5,500 ",1.2e-05,Antighost,Con Etiquette,2019-09-01 19:00:00-04:00,1439,208 South 1st Street,48104,Detroit,US,Ann Arbor
399879,95,911 Pine St,Seattle,US,2019-10-18 02:00:00+00:00,GRiZ,Dance/Electronic,1,47.6135664,-122.3319103,,1.0,2019-06-28 17:00:00+00:00,98101,33.5,25.5,0.0,WA,Witchstep,https://www.ticketmaster.com/griz-seattle-washington-10-17-2019/event/0F0056CBECF84990,Paramount Theatre,110.0,Paramount Theatre,Denver,"1,870",0.030226999999999997,King Gizzard & The Lizard Wizard,Stonefield,2019-08-18 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
400875,95,911 Pine St,Seattle,US,2019-10-18 02:00:00+00:00,GRiZ,Dance/Electronic,1,47.6135664,-122.3319103,,1.0,2019-06-28 17:00:00+00:00,98101,33.5,25.5,0.0,WA,Witchstep,https://www.ticketmaster.com/griz-seattle-washington-10-17-2019/event/0F0056CBECF84990,Paramount Theatre,239.0,Paramount Theatre,Denver,1950,0.030226999999999997,King Gizzard & The Lizard Wizard,Stonefield,2019-08-18 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
