,address,city,country,event_date,event_name,genre,is_presale,latitude_left,longitude_left,max_tickets,num_markets,onsale_date,postalCode,price_max,price_min,sold_out,state,subgenre,url,venue_name_left,popularity,headliner,support,event_time,id_y,capacity,street,zip,metro_area
6231,1703 Taylor Street,Columbia,US,2019-08-22 01:30:00+00:00,Common - Let Love Tour,Hip-Hop/Rap,1,34.0092729,-81.0277703,8,2.0,2019-06-14 14:00:00+00:00,29201,67.75,27.75,0.0,SC,French Rap,https://www.ticketmaster.com/common-let-love-tour-columbia-south-carolina-08-21-2019/event/2D0056C5A990330E,Township Auditorium,0.140926,Common,Maimouna Youssef,2019-08-21 19:30:00-04:00,3206,,1703 Taylor Street,29201,Columbia
6232,5001 Coliseum Drive,North Charleston,US,2019-10-12 23:00:00+00:00,Granger Smith,Country,1,32.8674834,-80.0212533,,2.0,2019-04-05 14:00:00+00:00,29418,,,1.0,SC,Country,https://www.ticketmaster.com/granger-smith-north-charleston-south-carolina-10-12-2019/event/2D00567DDB708908,North Charleston Performing Arts Center,0.015497,Granger Smith,,2019-10-12 19:00:00-04:00,215953,,5001 Coliseum Dr.,29418,Columbia
6233,5001 Coliseum Drive,North Charleston,US,2019-09-27 23:30:00+00:00,Gary Allan,Country,1,32.8674834,-80.0212533,,2.0,2019-05-03 14:00:00+00:00,29418,89.0,39.0,0.0,SC,Country,https://www.ticketmaster.com/gary-allan-north-charleston-south-carolina-09-27-2019/event/2D005696A2D622C0,North Charleston Performing Arts Center,0.048152,Gary Allan,,2019-09-27 19:30:00-04:00,215953,,5001 Coliseum Dr.,29418,Columbia
6234,5001 Coliseum Drive,North Charleston,US,2019-10-22 23:30:00+00:00,Alison Krauss,Country,1,32.8674834,-80.0212533,,2.0,2019-06-07 14:00:00+00:00,29418,124.0,48.5,0.0,SC,Country,https://www.ticketmaster.com/alison-krauss-north-charleston-south-carolina-10-22-2019/event/2D0056BE9F3F3A70,North Charleston Performing Arts Center,0.067656,Chris Stapleton,Brothers Osborne,2019-10-17 19:00:00-04:00,14176,35307.0,5001 Coliseum Dr.,29418,Columbia
6235,1703 Taylor Street,Columbia,US,2019-10-24 01:30:00+00:00,Alison Krauss,Country,1,34.0092729,-81.0277703,,2.0,2019-06-07 14:00:00+00:00,29201,123.0,47.5,0.0,SC,Country,https://www.ticketmaster.com/alison-krauss-columbia-south-carolina-10-23-2019/event/2D0056B7BA105893,Township Auditorium,0.08215499999999999,Styx,,2019-10-06 18:30:00-04:00,3206,,1703 Taylor Street,29201,Columbia
6236,5001 Coliseum Drive,North Charleston,US,2019-10-09 00:00:00+00:00,Dream Theater: Distance Over Time Tour + 20 Years of Metropolis Pt. 2,Metal,1,32.8674834,-80.0212533,,2.0,2019-07-26 14:00:00+00:00,29418,75.0,37.5,0.0,SC,Nu-Metal,https://www.ticketmaster.com/dream-theater-distance-over-time-tour-north-charleston-south-carolina-10-08-2019/event/2D0056EF06538077,North Charleston Performing Arts Center,0.056325,Dream Theater,,2019-10-08 20:00:00-04:00,215953,,5001 Coliseum Dr.,29418,Columbia
6237,5001 Coliseum Drive,North Charleston,US,2019-09-14 23:00:00+00:00,The Southern Soul Fall Spectacular Starring Roy C,R&B,1,32.8674834,-80.0212533,,2.0,2019-07-12 14:00:00+00:00,29418,110.0,55.0,0.0,SC,R&B,https://www.ticketmaster.com/the-southern-soul-fall-spectacular-starring-north-charleston-south-carolina-09-14-2019/event/2D0056E5A75A2D4D,North Charleston Performing Arts Center,0.020841,Gov't Mule,,,215953,,5001 Coliseum Dr.,29418,Columbia
6238,1703 Taylor Street,Columbia,US,2020-02-16 03:00:00+00:00,Joe Bonamassa,Blues,1,34.0092729,-81.0277703,,2.0,2019-07-26 14:00:00+00:00,29201,199.0,69.0,0.0,SC,Blues,https://www.ticketmaster.com/joe-bonamassa-columbia-south-carolina-02-15-2020/event/2D0056EBA4BF3C2E,Township Auditorium,0.041552,Joe Bonamassa,,2020-02-15 20:00:00-05:00,3206,,1703 Taylor Street,29201,Columbia
6239,5001 Coliseum Drive,North Charleston,US,2019-10-18 00:00:00+00:00,Chicago,Rock,1,32.8674834,-80.0212533,8,2.0,2019-06-14 14:00:00+00:00,29418,99.5,59.5,0.0,SC,Pop,https://www.ticketmaster.com/chicago-north-charleston-south-carolina-10-17-2019/event/2D0056C7D2826226,North Charleston Performing Arts Center,0.193198,Kiss,,2019-08-08 19:30:00-04:00,14176,35307.0,5001 Coliseum Dr.,29418,Columbia
6240,385 North Church Street,Spartanburg,US,2019-08-16 23:30:00+00:00,Joe Taylor,Rock,0,34.956718,-81.935307,,2.0,2019-05-03 14:00:00+00:00,29304,15.0,15.0,0.0,SC,Pop,https://www.ticketmaster.com/joe-taylor-spartanburg-south-carolina-08-16-2019/event/2D005696B08F3683,Spartanburg Memorial Auditorium,0.000154,Joe Taylor,,2019-08-16 20:00:00-04:00,17289,,385 North Church Street,29304,Charlotte
6241,5001 Coliseum Drive,North Charleston,US,2019-09-21 23:30:00+00:00,North Charleston POPS!,Rock,0,32.8674834,-80.0212533,,2.0,2019-03-25 14:00:00+00:00,29418,,,1.0,SC,Pop,https://oss.ticketmaster.com/aps/nccpac/EN/link/buy/details/19POPS,North Charleston Performing Arts Center,0.193198,Kiss,,2019-08-08 19:30:00-04:00,14176,35307.0,5001 Coliseum Dr.,29418,Columbia
6242,650 North Academy Street,Greenville,US,2019-09-01 21:00:00+00:00,Spiritfest,Religious,0,34.8573121,-82.3970138,,2.0,2019-05-10 14:00:00+00:00,29601,52.0,42.0,0.0,SC,Gospel,https://www.ticketmaster.com/spiritfest-greenville-south-carolina-09-01-2019/event/2D0056A2EA69A3CD,Bon Secours Wellness Arena ,0.187664,Disturbed,In This Moment,2019-09-24 19:30:00-04:00,1490,,650 N. Academy St.,29601,Charlotte
6243,385 North Church Street,Spartanburg,US,2019-09-13 23:00:00+00:00,The McKameys,Religious,0,34.956718,-81.935307,,2.0,2019-05-06 14:00:00+00:00,29304,33.0,23.0,0.0,SC,Gospel,https://www.ticketmaster.com/the-mckameys-spartanburg-south-carolina-09-13-2019/event/2D005697D6367FCA,Spartanburg Memorial Auditorium,0.00035499999999999996,Mckameys,,2019-09-13 19:00:00-04:00,17289,,385 North Church Street,29304,Charlotte
6244,385 North Church Street,Spartanburg,US,2019-11-24 00:00:00+00:00,Susto,Country,0,34.956718,-81.935307,,2.0,2019-05-24 14:00:00+00:00,29304,20.0,20.0,0.0,SC,Country,https://www.ticketmaster.com/susto-spartanburg-south-carolina-11-23-2019/event/2D0056B1A142573F,Spartanburg Memorial Auditorium,0.002104,Susto,,2019-11-23 19:00:00-05:00,17289,,385 North Church Street,29304,Charlotte
6245,385 North Church Street,Spartanburg,US,2019-10-06 00:00:00+00:00,Tyler Reese Tritt,Country,0,34.956718,-81.935307,,2.0,2019-05-10 14:00:00+00:00,29304,20.0,20.0,0.0,SC,Country,https://www.ticketmaster.com/tyler-reese-tritt-spartanburg-south-carolina-10-05-2019/event/2D005696E090867E,Spartanburg Memorial Auditorium,0.000154,Joe Taylor,,2019-08-16 20:00:00-04:00,17289,,385 North Church Street,29304,Charlotte
6246,3300 West Radio Drive,Florence,US,2019-09-07 20:00:00+00:00,Youtubers Plus Tour,Hip-Hop/Rap,0,34.185189,-79.837325,,2.0,2019-08-09 14:00:00+00:00,29501,48.5,28.5,0.0,SC,French Rap,https://www.ticketmaster.com/youtubers-plus-tour-florence-south-carolina-09-07-2019/event/2D005702DB1F66DC,Florence Center,4e-06,Neave Trio,,,840686,,715 Quince Street,97439,Florence
6247,5001 Coliseum Drive,North Charleston,US,2019-11-01 23:30:00+00:00,The Simon & Garfunkel Story,Other,1,32.8674834,-80.0212533,,2.0,2019-08-12 14:00:00+00:00,29418,75.0,40.0,0.0,SC,Other,https://www.ticketmaster.com/the-simon-garfunkel-story-north-charleston-south-carolina-11-01-2019/event/2D0056AFABBA62B8,North Charleston Performing Arts Center,0.00013700000000000002,The Simon and Garfunkel Story,,2019-11-01 19:30:00-04:00,215953,,5001 Coliseum Dr.,29418,Columbia
6248,1906 Deadwood Mountain Drive,Deadwood,US,2019-11-17 03:00:00+00:00,The Oak Ridge Boys Christmas Show,Holiday,0,44.37482821,-103.73084736,,1.0,2019-05-10 16:00:00+00:00,57732,49.0,29.0,0.0,SD,Christmas Music,https://www.ticketmaster.com/the-oak-ridge-boys-christmas-show-deadwood-south-dakota-11-16-2019/event/1E0056A678B30DB1,Deadwood Mountain Grand,0.007932,The Oak Ridge Boys,,2019-12-21 20:00:00-06:00,109115,,430 W Munroe Ave,53965,Wisconsin Dells
6249,1201 North West Avenue,Sioux Falls,US,2019-09-25 00:00:00+00:00,Godsmack,Rock,1,43.562058,-96.74930289,,1.0,2019-06-28 15:00:00+00:00,57104,96.0,32.0,0.0,SD,Alternative Rock,https://www.ticketmaster.com/godsmack-sioux-falls-south-dakota-09-24-2019/event/060056CE6F231A4C,Denny Sanford PREMIER Center,0.030632,Ghost,Nothing More,2019-10-03 19:30:00-05:00,2608688,,1201 N West Ave,57104,Sioux Falls
6250,1906 Deadwood Mountain Drive,Deadwood,US,2019-08-19 02:00:00+00:00,3 Doors Down,Rock,0,44.37482821,-103.73084736,,1.0,2019-03-01 17:00:00+00:00,57732,49.0,49.0,0.0,SD,Pop,https://www.ticketmaster.com/3-doors-down-deadwood-south-dakota-08-18-2019/event/1E00564EC2CF25FD,Deadwood Mountain Grand,0.18326800000000001,3 Doors Down,,2019-08-18 20:00:00-05:00,1377116,,1906 Deadwood Mountain Drive,57732,Sturgis
6251,824 32nd Ave,Brookings,US,2019-10-03 03:00:00+00:00,The Doobie Brothers,Rock,1,44.31412810000001,-96.7516901,,1.0,2019-06-07 15:00:00+00:00,57006,92.0,32.0,0.0,SD,Pop,https://www.ticketmaster.com/the-doobie-brothers-brookings-south-dakota-10-02-2019/event/060056BFDD007C78,Swiftel Center,0.094106,Doobie Brothers,,2019-10-02 20:00:00-05:00,2813,,824 32nd Avenue,57006,Sioux Falls
6252,1906 Deadwood Mountain Drive,Deadwood,US,2019-08-26 01:00:00+00:00,Happy Together Tour,Rock,1,44.37482821,-103.73084736,,1.0,2019-01-18 17:00:00+00:00,57732,69.0,49.0,0.0,SD,Pop,https://www.ticketmaster.com/happy-together-tour-deadwood-south-dakota-08-25-2019/event/1E005627D51833CF,Deadwood Mountain Grand,0.000168,Happy Together Tour,,,3816059,,,,Sturgis
6253,1906 Deadwood Mountain Drive,Deadwood,US,2019-11-09 03:00:00+00:00,Hairball,Rock,0,44.37482821,-103.73084736,,1.0,2019-02-08 17:00:00+00:00,57732,29.0,29.0,0.0,SD,Pop,https://www.ticketmaster.com/hairball-deadwood-south-dakota-11-08-2019/event/1E00563CAEF229DF,Deadwood Mountain Grand,0.000725,Hairball,,2019-11-08 20:00:00-06:00,1377116,,1906 Deadwood Mountain Drive,57732,Sturgis
6254,1201 North West Avenue,Sioux Falls,US,2019-10-28 00:00:00+00:00,Carrie Underwood: The Cry Pretty Tour 360,Country,1,43.562058,-96.74930289,6,1.0,2018-08-24 15:00:00+00:00,57104,94.0,44.0,0.0,SD,Country,https://www.ticketmaster.com/carrie-underwood-the-cry-pretty-tour-sioux-falls-south-dakota-10-27-2019/event/06005503BAE2782B,Denny Sanford PREMIER Center,0.216022,Carrie Underwood,Maddie and Tae,2019-10-27 19:00:00-05:00,2608688,,1201 N West Ave,57104,Sioux Falls
6255,1201 North West Avenue,Sioux Falls,US,2019-09-06 00:30:00+00:00,Thomas Rhett: Very Hot Summer Tour 2019,Country,1,43.562058,-96.74930289,4,1.0,2018-11-30 16:00:00+00:00,57104,99.75,29.75,0.0,SD,Country,https://www.ticketmaster.com/thomas-rhett-very-hot-summer-tour-sioux-falls-south-dakota-09-05-2019/event/060055700651F45F,Denny Sanford PREMIER Center,0.091308,Thomas Rhett,Dustin Lynch,2019-09-05 19:00:00-05:00,2608688,,1201 N West Ave,57104,Sioux Falls
6256,2210 W. Pentagon Place,Sioux Falls,US,2019-10-13 00:30:00+00:00,Cody Johnson,Country,1,43.59470391,-96.7612772,,1.0,2019-07-26 15:00:00+00:00,57107,102.0,32.0,0.0,SD,Country,https://www.ticketmaster.com/cody-johnson-sioux-falls-south-dakota-10-12-2019/event/060056F2E62F67C5,Sanford Pentagon,0.009097,Cody Johnson,,2019-10-12 19:30:00-05:00,2769458,,2210 W. Pentagon Place,57107,Sioux Falls
6257,1201 North West Avenue,Sioux Falls,US,2019-10-13 00:00:00+00:00,Miranda Lambert: Roadside Bars and Pink Guitars Tour,Country,1,43.562058,-96.74930289,,1.0,2019-04-12 15:00:00+00:00,57104,,,1.0,SD,Country,https://www.ticketmaster.com/miranda-lambert-roadside-bars-and-pink-sioux-falls-south-dakota-10-12-2019/event/0600568387FE1803,Denny Sanford PREMIER Center,0.138219,Miranda Lambert,Maren Morris,2019-10-12 19:00:00-05:00,2608688,,1201 N West Ave,57104,Sioux Falls
6258,824 32nd Ave,Brookings,US,2019-12-22 04:00:00+00:00,Home Free,Country,1,44.31412810000001,-96.7516901,,1.0,2019-08-02 15:00:00+00:00,57006,51.5,16.5,0.0,SD,Country,https://www.ticketmaster.com/home-free-brookings-south-dakota-12-21-2019/event/060056F7DDAD7031,Swiftel Center,0.005446,Home Free,,2019-12-21 20:00:00-06:00,2813,,824 32nd Avenue,57006,Sioux Falls
6259,1201 North West Avenue,Sioux Falls,US,2019-11-16 00:00:00+00:00,Slayer - The Final Campaign,Metal,1,43.562058,-96.74930289,,1.0,2019-07-12 15:00:00+00:00,57104,76.5,26.5,0.0,SD,Nu-Metal,https://www.ticketmaster.com/slayer-the-final-campaign-sioux-falls-south-dakota-11-15-2019/event/060056E39CC32ADA,Denny Sanford PREMIER Center,0.081481,Slayer,Primus,2019-11-15 18:00:00-06:00,2608688,,1201 N West Ave,57104,Sioux Falls
6260,1201 North West Avenue,Sioux Falls,US,2019-10-04 00:30:00+00:00,GHOST - The Ultimate Tour Named Death,Metal,1,43.562058,-96.74930289,,1.0,2019-04-05 15:00:00+00:00,57104,,,1.0,SD,Nu-Metal,https://www.ticketmaster.com/ghost-the-ultimate-tour-named-death-sioux-falls-south-dakota-10-03-2019/event/0600567D2C680E41,Denny Sanford PREMIER Center,0.030632,Ghost,Nothing More,2019-10-03 19:30:00-05:00,2608688,,1201 N West Ave,57104,Sioux Falls
6261,1906 Deadwood Mountain Drive,Deadwood,US,2019-11-18 03:00:00+00:00,Aaron Lewis,Country,1,44.37482821,-103.73084736,,1.0,2019-06-07 16:00:00+00:00,57732,45.0,45.0,0.0,SD,Country,https://www.ticketmaster.com/aaron-lewis-deadwood-south-dakota-11-17-2019/event/1E0056BCC6323FCB,Deadwood Mountain Grand,0.021401,Aaron Lewis,,2019-11-17 20:00:00-06:00,1377116,,1906 Deadwood Mountain Drive,57732,Sturgis
6262,1201 North West Avenue,Sioux Falls,US,2019-10-12 00:00:00+00:00,Chris Tomlin,Religious,1,43.562058,-96.74930289,,1.0,2019-06-28 17:00:00+00:00,57104,75.0,25.0,0.0,SD,Gospel,https://www.ticketmaster.com/chris-tomlin-sioux-falls-south-dakota-10-11-2019/event/060056CAE8B1AD67,Denny Sanford PREMIER Center,0.06467200000000001,Chris Tomlin,,2019-10-11 19:00:00-05:00,2608688,,1201 N West Ave,57104,Sioux Falls
6263,1906 Deadwood Mountain Drive,Deadwood,US,2019-08-31 02:00:00+00:00,Dwight Yoakam,Country,0,44.37482821,-103.73084736,,1.0,2019-04-26 16:00:00+00:00,57732,89.0,69.0,0.0,SD,Country,https://www.ticketmaster.com/dwight-yoakam-deadwood-south-dakota-08-30-2019/event/1E0056938EEF1AD9,Deadwood Mountain Grand,0.029539,Dwight Yoakam,,2019-08-30 20:00:00-05:00,1377116,,1906 Deadwood Mountain Drive,57732,Sturgis
6264,1906 Deadwood Mountain Drive,Deadwood,US,2019-09-01 02:00:00+00:00,Dwight Yoakam,Country,0,44.37482821,-103.73084736,,1.0,2019-04-26 16:00:00+00:00,57732,89.0,69.0,0.0,SD,Country,https://www.ticketmaster.com/dwight-yoakam-deadwood-south-dakota-08-31-2019/event/1E0056938EF91ADF,Deadwood Mountain Grand,0.029539,Dwight Yoakam,,2019-08-30 20:00:00-05:00,1377116,,1906 Deadwood Mountain Drive,57732,Sturgis
6265,1906 Deadwood Mountain Drive,Deadwood,US,2019-10-28 02:00:00+00:00,Diamond Rio,Country,0,44.37482821,-103.73084736,,1.0,2019-07-05 16:00:00+00:00,57732,49.0,29.0,0.0,SD,Country,https://www.ticketmaster.com/diamond-rio-deadwood-south-dakota-10-27-2019/event/1E0056DECC9A2C06,Deadwood Mountain Grand,0.019599000000000002,Diamond Rio,,2019-10-27 20:00:00-05:00,1377116,,1906 Deadwood Mountain Drive,57732,Sturgis
6266,1906 Deadwood Mountain Drive,Deadwood,US,2019-08-31 02:00:00+00:00,Dwight Yoakam,Country,0,44.37482821,-103.73084736,,1.0,2019-04-26 16:00:00+00:00,57732,118.0,98.0,0.0,SD,Country,https://www.ticketmaster.com/dwight-yoakam-deadwood-south-dakota-08-30-2019/event/1E0056938EC21AB9,Deadwood Mountain Grand,0.029539,Dwight Yoakam,,2019-08-30 20:00:00-05:00,1377116,,1906 Deadwood Mountain Drive,57732,Sturgis
6267,1906 Deadwood Mountain Drive,Deadwood,US,2019-09-12 02:00:00+00:00,Night Ranger,Rock,0,44.37482821,-103.73084736,,1.0,2019-03-22 16:00:00+00:00,57732,,,1.0,SD,Pop,https://www.ticketmaster.com/night-ranger-deadwood-south-dakota-09-11-2019/event/1E00566F84791762,Deadwood Mountain Grand,0.026211,Night Ranger,,2019-09-11 20:00:00-05:00,1377116,,1906 Deadwood Mountain Drive,57732,Sturgis
6268,1906 Deadwood Mountain Drive,Deadwood,US,2019-10-18 02:00:00+00:00,Queen Machine,Rock,0,44.37482821,-103.73084736,,1.0,2019-03-01 17:00:00+00:00,57732,39.0,19.0,0.0,SD,Pop,https://www.ticketmaster.com/queen-machine-deadwood-south-dakota-10-17-2019/event/1E005648B5A42C73,Deadwood Mountain Grand,0.000176,Queen Machine,,2019-10-17 20:00:00-05:00,1377116,,1906 Deadwood Mountain Drive,57732,Sturgis
6269,1906 Deadwood Mountain Drive,Deadwood,US,2019-10-19 02:00:00+00:00,Here Come the Mummies,Rock,0,44.37482821,-103.73084736,,1.0,2019-02-08 17:00:00+00:00,57732,20.0,20.0,0.0,SD,Pop,https://www.ticketmaster.com/here-come-the-mummies-deadwood-south-dakota-10-18-2019/event/1E005638C1B62D3B,Deadwood Mountain Grand,0.00176,Here Come the Mummies,,2019-10-18 20:00:00-05:00,1377116,,1906 Deadwood Mountain Drive,57732,Sturgis
6270,1906 Deadwood Mountain Drive,Deadwood,US,2019-11-24 03:00:00+00:00,Blackhawk,Country,0,44.37482821,-103.73084736,,1.0,2019-02-01 17:00:00+00:00,57732,40.0,20.0,0.0,SD,Country,https://www.ticketmaster.com/blackhawk-deadwood-south-dakota-11-23-2019/event/1E005639C07D2DC2,Deadwood Mountain Grand,0.00507,BlackHawk,,2019-11-23 20:00:00-06:00,1377116,,1906 Deadwood Mountain Drive,57732,Sturgis
6271,1906 Deadwood Mountain Drive,Deadwood,US,2019-11-10 03:00:00+00:00,Charley Pride,Country,0,44.37482821,-103.73084736,,1.0,2019-06-28 16:00:00+00:00,57732,79.0,49.0,0.0,SD,Country,https://www.ticketmaster.com/charley-pride-deadwood-south-dakota-11-09-2019/event/1E0056D87C271538,Deadwood Mountain Grand,0.008015000000000001,Charley Pride,,2019-11-09 20:00:00-06:00,1377116,,1906 Deadwood Mountain Drive,57732,Sturgis
6272,1906 Deadwood Mountain Drive,Deadwood,US,2019-12-14 05:00:00+00:00,Kenny G.,Jazz,1,44.37482821,-103.73084736,,1.0,2019-07-26 16:00:00+00:00,57732,69.0,49.0,0.0,SD,Jazz,https://www.ticketmaster.com/kenny-g-deadwood-south-dakota-12-13-2019/event/1E0056F178E61DEB,Deadwood Mountain Grand,0.031362,Kenny G,,2019-12-13 20:00:00-06:00,1377116,,1906 Deadwood Mountain Drive,57732,Sturgis
6273,One Titans Way,Nashville,US,2020-06-08 01:00:00+00:00,2020 CMA Fest,Country,1,36.16620800000001,-86.771413,8,1.0,2019-08-02 15:00:00+00:00,37213,466.5,235.05,0.0,TN,Country,https://www.ticketmaster.com/2020-cma-fest-nashville-tennessee-06-04-2020/event/1B0056D7D8FC44C8,Nissan Stadium,0.0,,,,3028849,,One Titans Way,37219,Nashville
6274,116 5th Avenue North,Nashville,US,2019-09-24 00:30:00+00:00,Sheryl Crow,Rock,1,36.161101,-86.77886,,1.0,2019-07-12 15:00:00+00:00,37219,129.0,54.0,0.0,TN,Alternative Rock,https://www.ticketmaster.com/sheryl-crow-nashville-tennessee-09-23-2019/event/1B0056CBEA63825A,Ryman Auditorium,0.13717100000000002,Sheryl Crow,,2019-09-23 19:30:00-05:00,795,2362.0,116 5th Avenue North,37219,Nashville
6275,501 Broadway,Nashville,US,2019-08-16 02:00:00+00:00,Queen + Adam Lambert: The Rhapsody Tour,Rock,1,36.159949,-86.77857,6,2.0,2018-12-07 16:00:00+00:00,37203,190.0,55.0,0.0,TN,Pop,https://www.ticketmaster.com/queen-adam-lambert-the-rhapsody-tour-nashville-tennessee-08-15-2019/event/1B00557ED8358D02,Bridgestone Arena,0.098975,Queen + Adam Lambert,Adam Lambert,2019-08-22 20:00:00-04:00,4123584,,1 State Farm Dr,30303,Atlanta
6276,191 Beale Street,Memphis,US,2019-10-13 00:00:00+00:00,Bob Seger & The Silver Bullet Band,Rock,1,35.1394709,-90.05149329999998,4,2.0,2019-06-21 15:00:00+00:00,38103,120.0,75.0,0.0,TN,Pop,https://www.ticketmaster.com/bob-seger-the-silver-bullet-band-memphis-tennessee-10-12-2019/event/1B0056CCE8AC758D,FedExForum,0.034847,Bob Seger & The Silver Bullet Band,,2019-09-14 19:30:00-05:00,1358,,1800 N University Drive,58102,Fargo
6277,501 Broadway,Nashville,US,2019-10-28 01:00:00+00:00,MercyMe Imagine Nation Tour,Rock,1,36.159949,-86.77857,8,2.0,2019-05-17 15:00:00+00:00,37203,150.0,23.75,0.0,TN,Pop,https://www.ticketmaster.com/mercyme-imagine-nation-tour-nashville-tennessee-10-27-2019/event/1B0056AB7747153C,Bridgestone Arena,0.043005,MercyMe,Crowder,2019-10-27 19:00:00-05:00,883686,,501 Broadway,37203,Nashville
6278,501 Broadway,Nashville,US,2019-08-27 02:00:00+00:00,Backstreet Boys: DNA World Tour,Rock,1,36.159949,-86.77857,8,2.0,2018-11-14 16:00:00+00:00,37203,170.5,25.3,0.0,TN,Pop,https://www.ticketmaster.com/backstreet-boys-dna-world-tour-nashville-tennessee-08-26-2019/event/1B005567E8F99930,Bridgestone Arena,0.163117,Backstreet Boys,Baylee Littrell,2019-08-26 19:00:00-05:00,883686,,501 Broadway,37203,Nashville
6279,501 Broadway,Nashville,US,2019-08-09 01:30:00+00:00,John Mayer,Rock,1,36.159949,-86.77857,8,2.0,2019-02-01 18:00:00+00:00,37203,160.0,55.0,0.0,TN,Pop,https://www.ticketmaster.com/john-mayer-nashville-tennessee-08-08-2019/event/1B005637DD2F9835,Bridgestone Arena,0.404712,John Mayer,,2019-08-08 19:30:00-05:00,883686,,501 Broadway,37203,Nashville
6280,501 Broadway,Nashville,US,2019-09-25 01:00:00+00:00,Nickelodeon's JoJo Siwa D.R.E.A.M. The Tour,Pop,1,36.159949,-86.77857,,2.0,2019-06-14 15:00:00+00:00,37203,65.0,35.35,0.0,TN,Pop,https://www.ticketmaster.com/nickelodeons-jojo-siwa-dream-the-tour-nashville-tennessee-09-24-2019/event/1B0056BD96843BF4,Bridgestone Arena,0.003927,JoJo Siwa,The Belles Official,2019-09-24 17:30:00-05:00,883686,,501 Broadway,37203,Nashville
6281,191 Beale Street,Memphis,US,2019-08-28 00:00:00+00:00,Backstreet Boys: DNA World Tour,Rock,1,35.1394709,-90.05149329999998,8,2.0,2018-11-14 16:00:00+00:00,38103,122.0,26.0,0.0,TN,Pop,https://www.ticketmaster.com/backstreet-boys-dna-world-tour-memphis-tennessee-08-27-2019/event/1B005567C5E16EAF,FedExForum,0.163117,Backstreet Boys,Baylee Littrell,2019-09-03 19:00:00-05:00,4736,13500.0,444 Cajundome Boulevard,70506,Baton Rouge
