,links,metro_code,postal_code,timezone,has_upcoming_events,id,city,stats,extended_address,display_location,state,score,location,access_method,num_upcoming_events,address,capacity,slug,name,url,country,popularity,name_v2,tm_venue
230,[],602,60616,America/Chicago,True,3571,Chicago,{'event_count': 9},"Chicago, IL 60616","Chicago, IL",IL,0.58120525,"{'lat': 41.8526, 'lon': -87.612}",,9,2301 South Lake Shore Dr.,4250,arie-crown-theater,Arie Crown Theater,https://seatgeek.com/venues/arie-crown-theater/tickets,US,0,Arie Crown Theater,Arie Crown Theater
231,[],602,60477,America/Chicago,True,82,Tinley Park,{'event_count': 2},"Tinley Park, IL 60477","Tinley Park, IL",IL,0.7901069,"{'lat': 41.544, 'lon': -87.7746}","{'employee_only': False, 'created_at': '2018-06-15T19:51:30Z', 'method': 'QRCODE_TM'}",2,19100 Ridgeland Avenue,28000,hollywood-casino-amphitheatre-1,Hollywood Casino Amphitheatre,https://seatgeek.com/venues/hollywood-casino-amphitheatre-1/tickets,US,0,Hollywood Casino Amphitheatre,"Hollywood Casino Amphitheatre - Chicago, IL"
232,[],602,60601,America/Chicago,False,419318,CHICAGO,{'event_count': 0},"CHICAGO, IL 60601","CHICAGO, IL",IL,0.0,"{'lat': 41.8852, 'lon': -87.6279}",,0,175 N State St,0,the-chicago-theatre-marquee-tour,THE CHICAGO THEATRE MARQUEE TOUR,https://seatgeek.com/venues/the-chicago-theatre-marquee-tour/tickets,US,0,THE CHICAGO THEATRE MARQUEE TOUR,The Chicago Theatre
233,[],602,60607,America/Chicago,True,1140,Chicago,{'event_count': 35},"Chicago, IL 60607","Chicago, IL",IL,0.7236879,"{'lat': 41.8749, 'lon': -87.6561}",,35,525 South Racine,10000,credit-union-1-arena,Credit Union 1 Arena,https://seatgeek.com/venues/credit-union-1-arena/tickets,US,0,Credit Union 1 Arena,Credit Union 1 Arena at UIC
234,[],602,60605,America/Chicago,True,31,Chicago,{'event_count': 8},"Chicago, IL 60605","Chicago, IL",IL,0.940013,"{'lat': 41.8623, 'lon': -87.6159}","{'employee_only': False, 'created_at': '2018-06-02T00:44:08Z', 'method': 'NONE'}",8,1410 S. Museum Campus Drive,61500,soldier-field,Soldier Field,https://seatgeek.com/venues/soldier-field/tickets,US,0,Soldier Field,Soldier Field
235,[],675,61602,America/Chicago,True,5437,Peoria,{'event_count': 100},"Peoria, IL 61602","Peoria, IL",IL,0.6184062,"{'lat': 40.692, 'lon': -89.5943}",,100,201 SW Jefferson Ave,12036,peoria-civic-center,Peoria Civic Center,https://seatgeek.com/venues/peoria-civic-center/tickets,US,0,Peoria Civic Center,Peoria Civic Center
236,[],675,61761,America/Chicago,True,2921,Normal,{'event_count': 2},"Normal, IL 61761","Normal, IL",IL,0.5660399,"{'lat': 40.5115, 'lon': -88.9923}",,2,100 North University Street,3457,braden-auditorium,Braden Auditorium,https://seatgeek.com/venues/braden-auditorium/tickets,US,0,Braden Auditorium,Braden Auditorium
237,[],602,60085,America/Chicago,True,1152,Waukegan,{'event_count': 32},"Waukegan, IL 60085","Waukegan, IL",IL,0.5694489,"{'lat': 42.3624, 'lon': -87.8313}",,32,203 N. Genesee St.,2427,genesee-theatre,Genesee Theatre,https://seatgeek.com/venues/genesee-theatre/tickets,US,0,Genesee Theatre,Genesee Theatre
238,[],602,60654,America/Chicago,True,515,Chicago,{'event_count': 66},"Chicago, IL 60654","Chicago, IL",IL,0.56416726,"{'lat': 41.8881, 'lon': -87.6294}","{'employee_only': False, 'created_at': '2017-08-08T14:31:53Z', 'method': 'QRCODE'}",66,329 N Dearborn St,1300,house-of-blues-chicago,House of Blues Chicago,https://seatgeek.com/venues/house-of-blues-chicago/tickets,US,0,House of Blues Chicago,House of Blues Chicago presented by Cricket Wireless
239,[],602,60602,America/Chicago,True,1897,Chicago,{'event_count': 162},"Chicago, IL 60602","Chicago, IL",IL,0.60765463,"{'lat': 41.8843, 'lon': -87.6329}",,162,151 W Randolph Street,2344,cadillac-palace-theatre,Cadillac Palace Theatre,https://seatgeek.com/venues/cadillac-palace-theatre/tickets,US,0,Cadillac Palace Theatre,Cadillac Palace
240,[],610,61101,America/Chicago,True,1149,Rockford,{'event_count': 32},"Rockford, IL 61101","Rockford, IL",IL,0.5624,"{'lat': 42.274, 'lon': -89.093}",,32,300 Elm St.,2310,coronado-performing-arts-center-1,Coronado Performing Arts Center,https://seatgeek.com/venues/coronado-performing-arts-center-1/tickets,US,0,Coronado Performing Arts Center,Coronado Performing Arts Center
241,[],602,60647,America/Chicago,True,464567,Chicago,{'event_count': 11},"Chicago, IL 60647","Chicago, IL",IL,0.0,"{'lat': 41.9102, 'lon': -87.6788}",,11,2033 West North Avenue,0,chop-shop,Chop Shop,https://seatgeek.com/venues/chop-shop/tickets,US,0,Chop Shop,Chop Shop
242,[],682,61265,America/Chicago,True,95,Moline,{'event_count': 40},"Moline, IL 61265","Moline, IL",IL,0.70440763,"{'lat': 41.5077, 'lon': -90.5203}",,40,1201 River Dr.,12000,taxslayer-center,TaxSlayer Center,https://seatgeek.com/venues/taxslayer-center/tickets,US,0,TaxSlayer Center,TaxSlayer Center
243,[],602,60432,America/Chicago,True,721,Joliet,{'event_count': 27},"Joliet, IL 60432","Joliet, IL",IL,0.5549162,"{'lat': 41.5261, 'lon': -88.0816}",,27,102 N Chicago,1966,rialto-square-theatre,Rialto Square Theatre,https://seatgeek.com/venues/rialto-square-theatre/tickets,US,0,Rialto Square Theatre,Rialto Square Theatre
244,[],648,62401,America/Chicago,True,3263,Effingham,{'event_count': 28},"Effingham, IL 62401","Effingham, IL",IL,0.4781764,"{'lat': 39.14, 'lon': -88.54}",,28,1325 Outer Belt West,0,effingham-performance-center,Effingham Performance Center,https://seatgeek.com/venues/effingham-performance-center/tickets,US,0,Effingham Performance Center,Effingham Performance Center
245,[],602,60616,America/Chicago,True,425897,Chicago,{'event_count': 26},"Chicago, IL 60616","Chicago, IL",IL,0.0,"{'lat': 41.853, 'lon': -87.6221}",,26,200 East Cermak Road,0,wintrust-arena,Wintrust Arena,https://seatgeek.com/venues/wintrust-arena/tickets,US,0,Wintrust Arena,Wintrust Arena
246,[],602,60432,America/Chicago,True,426029,Joliet,{'event_count': 13},"Joliet, IL 60432","Joliet, IL",IL,0.37791687,"{'lat': 41.5277, 'lon': -88.0821}",,13,22 W Cass St,0,the-forge-14,The Forge,https://seatgeek.com/venues/the-forge-14/tickets,US,0,The Forge,The Forge
247,[],675,61701,America/Chicago,True,3579,Bloomington,{'event_count': 6},"Bloomington, IL 61701","Bloomington, IL",IL,0.6507108,"{'lat': 40.4782, 'lon': -88.9961}",,6,101 South Madison St.,7200,grossinger-motors-arena,Grossinger Motors Arena,https://seatgeek.com/venues/grossinger-motors-arena/tickets,US,0,Grossinger Motors Arena,Grossinger Motors Arena
248,[],602,60607,America/Chicago,True,981,Chicago,{'event_count': 45},"Chicago, IL 60607","Chicago, IL",IL,0.48011217,"{'lat': 41.8853, 'lon': -87.6617}",,45,1375 W. Lake St,700,bottom-lounge,Bottom Lounge,https://seatgeek.com/venues/bottom-lounge/tickets,US,0,Bottom Lounge,Bottom Lounge
249,[],602,60018,America/Chicago,True,222655,Rosemont,{'event_count': 13},"Rosemont, IL 60018","Rosemont, IL",IL,0.56329244,"{'lat': 41.9782, 'lon': -87.8673}",,13,5441 Park Place,2000,joe-s-live,Joe's Live,https://seatgeek.com/venues/joe-s-live/tickets,US,0,Joe's Live,Joe's
250,[],602,60402,America/Chicago,True,55819,Berwyn,{'event_count': 3},"Berwyn, IL 60402","Berwyn, IL",IL,0.3346907,"{'lat': 41.8649, 'lon': -87.7946}",,3,6815 Roosevelt Road,0,wire-2,Wire,https://seatgeek.com/venues/wire-2/tickets,US,0,Wire,Wire
251,[],602,60402,America/Chicago,True,3504,Berwyn,{'event_count': 3},"Berwyn, IL 60402","Berwyn, IL",IL,0.452666,"{'lat': 41.8652, 'lon': -87.7896}",,3,6615 Roosevelt Road,0,fitzgerald-s-1,FitzGerald's,https://seatgeek.com/venues/fitzgerald-s-1/tickets,US,0,FitzGerald's,FitzGerald's
252,[],602,60647,America/Chicago,True,2088,Chicago,{'event_count': 24},"Chicago, IL 60647","Chicago, IL",IL,0.4523327,"{'lat': 41.9103, 'lon': -87.678}",,24,2011 West North Avenue,400,subterranean,Subterranean,https://seatgeek.com/venues/subterranean/tickets,US,0,Subterranean,Subterranean
253,[],602,60613,America/Chicago,True,1740,Chicago,{'event_count': 3},"Chicago, IL 60613","Chicago, IL",IL,0.4249946,"{'lat': 41.947, 'lon': -87.6567}",,3,1059 W Addison St,0,cubby-bear,Cubby Bear,https://seatgeek.com/venues/cubby-bear/tickets,US,0,Cubby Bear,Cubby Bear
254,[],610,60115,America/Chicago,True,1821,Dekalb,{'event_count': 26},"Dekalb, IL 60115","Dekalb, IL",IL,0.6283737,"{'lat': 41.9355, 'lon': -88.7853}",,26,1525 West Lincoln Highway,10000,niu-convocation-center,NIU Convocation Center,https://seatgeek.com/venues/niu-convocation-center/tickets,US,0,NIU Convocation Center,NIU Convocation Center
255,[],602,60440,America/Chicago,False,184763,Bolingbrook,{'event_count': 0},"Bolingbrook, IL 60440","Bolingbrook, IL",IL,0.0,"{'lat': 41.7065, 'lon': -88.0855}",,0,431 West Boughton Road,0,431-w-boughton-rd-tailgaters-sports-bar,431 W Boughton Rd Tailgaters Sports Bar,https://seatgeek.com/venues/431-w-boughton-rd-tailgaters-sports-bar/tickets,US,0,431 W Boughton Rd Tailgaters Sports Bar,Tailgaters Sports Bar & Grill
256,[],602,60618,America/Chicago,True,3320,Chicago,{'event_count': 28},"Chicago, IL 60618","Chicago, IL",IL,0.44325256,"{'lat': 41.9396, 'lon': -87.681}",,28,2100 West Belmont Avenue,275,beat-kitchen,Beat Kitchen,https://seatgeek.com/venues/beat-kitchen/tickets,US,0,Beat Kitchen,BEAT KITCHEN
257,[],602,60423,America/Chicago,False,52030,Frankfort,{'event_count': 0},"Frankfort, IL 60423","Frankfort, IL",IL,0.0,"{'lat': 41.4652, 'lon': -87.8862}",,0,23320 South LaGrange Road,0,cd-me-special-events-banquets,CD & ME Special Events & Banquets,https://seatgeek.com/venues/cd-me-special-events-banquets/tickets,US,0,CD & ME Special Events & Banquets,CD & ME Special Events & Banquets
258,[],682,61201,America/Chicago,False,9405,Rock Island,{'event_count': 0},"Rock Island, IL 61201","Rock Island, IL",IL,0.4078856,"{'lat': 41.51, 'lon': -90.57}",,0,1809 2nd Ave,0,rock-the-district,Rock The District,https://seatgeek.com/venues/rock-the-district/tickets,US,0,Rock The District,The District
259,[],602,60647,America/Chicago,True,1241,Chicago,{'event_count': 3},"Chicago, IL 60647","Chicago, IL",IL,0.47084305,"{'lat': 41.9277, 'lon': -87.7068}",,3,2539 North Kedzie Boulevard,800,logan-square-auditorium,Logan Square Auditorium,https://seatgeek.com/venues/logan-square-auditorium/tickets,US,0,Logan Square Auditorium,Logan Square Auditorium
260,[],602,61554,America/Chicago,False,465033,Braidwood,{'event_count': 0},"Braidwood, IL 61554","Braidwood, IL",IL,0.0,"{'lat': 41.2609, 'lon': -88.2431}",,0,275 S Hickory St,0,top-fuel-saloon,Top Fuel Saloon,https://seatgeek.com/venues/top-fuel-saloon/tickets,US,0,Top Fuel Saloon,Top Fuel Saloon
261,[],602,60611,America/Chicago,True,3884,Chicago,{'event_count': 167},"Chicago, IL 60611","Chicago, IL",IL,0.43048462,"{'lat': 41.8981, 'lon': -87.6223}",,167,175 E. Chestnut St,549,broadway-playhouse-at-water-tower-place,Broadway Playhouse at Water Tower Place,https://seatgeek.com/venues/broadway-playhouse-at-water-tower-place/tickets,US,0,Broadway Playhouse at Water Tower Place,Broadway Playhouse at Water Tower Place
262,[],675,61790,America/Chicago,True,4655,Normal,{'event_count': 38},"Normal, IL 61790","Normal, IL",IL,0.0,"{'lat': 40.5092, 'lon': -88.9895}",,38,351 S. School Street,0,isu-center-for-the-performing-arts,ISU Center for the Performing Arts,https://seatgeek.com/venues/isu-center-for-the-performing-arts/tickets,US,0,ISU Center for the Performing Arts,Illinois State University Center for the Performing Arts
263,[],527,47448,America/New_York,True,185447,Nashville,{'event_count': 17},"Nashville, IN 47448","Nashville, IN",IN,0.0,"{'lat': 39.2018, 'lon': -86.2458}",,17,10 North Van Buren Street,0,brown-county-music-center,Brown County Music Center,https://seatgeek.com/venues/brown-county-music-center/tickets,US,0,Brown County Music Center,Brown County Music Center
264,[],527,46204,America/Indiana/Indianapolis,True,121,Indianapolis,{'event_count': 78},"Indianapolis, IN 46204","Indianapolis, IN",IN,0.7533661,"{'lat': 39.764, 'lon': -86.1556}","{'employee_only': False, 'created_at': '2017-03-18T05:43:51Z', 'method': 'QRCODE_TM'}",78,125 S. Pennsylvania St.,18345,bankers-life-fieldhouse,Bankers Life Fieldhouse,https://seatgeek.com/venues/bankers-life-fieldhouse/tickets,US,0,Bankers Life Fieldhouse,Bankers Life Fieldhouse
265,[],602,46320,America/Chicago,True,682,Hammond,{'event_count': 8},"Hammond, IN 46320","Hammond, IN",IN,0.57963675,"{'lat': 41.6942, 'lon': -87.5057}",,8,777 Casino Center Dr.,3000,the-venue-at-horseshoe-casino,The Venue at Horseshoe Casino,https://seatgeek.com/venues/the-venue-at-horseshoe-casino/tickets,US,0,The Venue at Horseshoe Casino,The Venue at Horseshoe Casino
266,[],736,47708,America/Chicago,True,1260,Evansville,{'event_count': 4},"Evansville, IN 47708","Evansville, IN",IN,0.5069917,"{'lat': 37.9716, 'lon': -87.5711}",,4,600 Main Street,1950,victory-theatre,Victory Theatre,https://seatgeek.com/venues/victory-theatre/tickets,US,0,Victory Theatre,Victory Theatre
267,[],649,47708,America/Chicago,True,6370,Evansville,{'event_count': 53},"Evansville, IN 47708","Evansville, IN",IN,0.6715427,"{'lat': 37.9721, 'lon': -87.5679}",,53,1 Martin Luther King Jr Blvd,11000,ford-center,Ford Center,https://seatgeek.com/venues/ford-center/tickets,US,0,Ford Center,Ford Center
268,[],527,46204,America/Indiana/Indianapolis,True,479,Indianapolis,{'event_count': 83},"Indianapolis, IN 46204","Indianapolis, IN",IN,0.59918225,"{'lat': 39.7745, 'lon': -86.1506}",,83,502 N. New Jersey St.,2700,murat-theatre-at-old-national-centre,Murat Theatre at Old National Centre,https://seatgeek.com/venues/murat-theatre-at-old-national-centre/tickets,US,0,Murat Theatre at Old National Centre,Murat Theatre at Old National Centre
269,[],527,46060,America/Indiana/Indianapolis,True,69,Noblesville,{'event_count': 2},"Noblesville, IN 46060","Noblesville, IN",IN,0.74060184,"{'lat': 40.005, 'lon': -85.931}","{'employee_only': False, 'created_at': '2018-07-10T13:56:37Z', 'method': 'QRCODE_TM'}",2,12880 East 146th Street,24000,ruoff-home-mortgage-music-center,Ruoff Home Mortgage Music Center,https://seatgeek.com/venues/ruoff-home-mortgage-music-center/tickets,US,0,Ruoff Home Mortgage Music Center,Ruoff Home Mortgage Music Center
270,[],527,46205,America/Indiana/Indianapolis,True,1607,Indianapolis,{'event_count': 57},"Indianapolis, IN 46205","Indianapolis, IN",IN,0.54724926,"{'lat': 39.8275, 'lon': -86.1365}",,57,1202 E. 38th St,6800,indiana-farmers-coliseum,Indiana Farmers Coliseum,https://seatgeek.com/venues/indiana-farmers-coliseum/tickets,US,0,Indiana Farmers Coliseum,Indiana Farmers Coliseum
271,[],527,47306,America/Indiana/Indianapolis,True,1262,Muncie,{'event_count': 7},"Muncie, IN 47306","Muncie, IN",IN,0.5840536,"{'lat': 40.2003, 'lon': -85.4068}",,7,1800 West Riverside Avenue,3581,emens-auditorium,Emens Auditorium,https://seatgeek.com/venues/emens-auditorium/tickets,US,0,Emens Auditorium,Emens Auditorium
272,[],527,46204,America/Indiana/Indianapolis,True,447,Indianapolis,{'event_count': 32},"Indianapolis, IN 46204","Indianapolis, IN",IN,0.5495287,"{'lat': 39.7744, 'lon': -86.1511}",,32,502 N. New Jersey St.,3000,egyptian-room-at-old-national-centre-1,Egyptian Room at Old National Centre,https://seatgeek.com/venues/egyptian-room-at-old-national-centre-1/tickets,US,0,Egyptian Room at Old National Centre,Egyptian Room at Old National Centre
273,[],509,46805,America/Indiana/Indianapolis,True,331,Fort Wayne,{'event_count': 70},"Fort Wayne, IN 46805","Fort Wayne, IN",IN,0.63437974,"{'lat': 41.115, 'lon': -85.1236}",,70,4000 Parnell Avenue,13000,allen-county-war-memorial-coliseum,Allen County War Memorial Coliseum,https://seatgeek.com/venues/allen-county-war-memorial-coliseum/tickets,US,0,Allen County War Memorial Coliseum,Allen County War Memorial Coliseum
274,[],527,47405,America/Indianapolis,True,1203,Bloomington,{'event_count': 35},"Bloomington, IN 47405","Bloomington, IN",IN,0.55046576,"{'lat': 39.1665, 'lon': -86.5269}",,35,1211 East 7th Street,3154,indiana-university-auditorium,Indiana University Auditorium,https://seatgeek.com/venues/indiana-university-auditorium/tickets,US,0,Indiana University Auditorium,Indiana University Auditorium
275,[],649,47708,America/Chicago,True,922,Evansville,{'event_count': 16},"Evansville, IN 47708","Evansville, IN",IN,0.5483097,"{'lat': 37.9722, 'lon': -87.566}",,16,715 Locust Street,2500,old-national-events-plaza,Old National Events Plaza,https://seatgeek.com/venues/old-national-events-plaza/tickets,US,0,Old National Events Plaza,Old National Events Plaza
276,[],527,46013,America/Indiana/Indianapolis,False,465442,Anderson,{'event_count': 0},"Anderson, IN 46013","Anderson, IN",IN,0.0,"{'lat': 40.0694, 'lon': -85.6408}",,0,4500 Dan Patch Circle,0,harrah-s-hoosier-park-outdoor-music-center,Harrah's Hoosier Park Outdoor Music Center,https://seatgeek.com/venues/harrah-s-hoosier-park-outdoor-music-center/tickets,US,0,Harrah's Hoosier Park Outdoor Music Center,Harrah's Hoosier Park Terrace Showroom
277,[],509,46802,America/Indiana/Indianapolis,True,1373,Fort Wayne,{'event_count': 24},"Fort Wayne, IN 46802","Fort Wayne, IN",IN,0.569911,"{'lat': 41.0757, 'lon': -85.1398}",,24,125 W Jefferson Boulevard,2471,embassy-theatre,Embassy Theatre,https://seatgeek.com/venues/embassy-theatre/tickets,US,0,Embassy Theatre,Embassy Theatre
278,[],527,46224,America/Indiana/Indianapolis,True,1857,Indianapolis,{'event_count': 23},"Indianapolis, IN 46224","Indianapolis, IN",IN,0.5129999,"{'lat': 39.7677, 'lon': -86.249}",,23,111 N Lynhurst,500,8-seconds-saloon,8 Seconds Saloon,https://seatgeek.com/venues/8-seconds-saloon/tickets,US,0,8 Seconds Saloon,8 Seconds Saloon
279,[],527,46225,America/Indiana/Indianapolis,True,31825,Indianapolis,{'event_count': 4},"Indianapolis, IN 46225","Indianapolis, IN",IN,0.52565056,"{'lat': 39.7637, 'lon': -86.1615}",,4,201 South Capitol Avenue,3500,the-pavilion-at-pan-am-1,The Pavilion at Pan Am,https://seatgeek.com/venues/the-pavilion-at-pan-am-1/tickets,US,0,The Pavilion at Pan Am,The Pavilion at Pan Am Plaza
280,[],527,46204,America/Indiana/Indianapolis,True,479,Indianapolis,{'event_count': 83},"Indianapolis, IN 46204","Indianapolis, IN",IN,0.59918225,"{'lat': 39.7745, 'lon': -86.1506}",,83,502 N. New Jersey St.,2700,murat-theatre-at-old-national-centre,Murat Theatre at Old National Centre,https://seatgeek.com/venues/murat-theatre-at-old-national-centre/tickets,US,0,Murat Theatre at Old National Centre,Old National Centre
281,[],527,46225,America/Indiana/Indianapolis,True,1130,Indianapolis,{'event_count': 21},"Indianapolis, IN 46225","Indianapolis, IN",IN,0.9071682,"{'lat': 39.7601, 'lon': -86.1639}","{'employee_only': False, 'created_at': '2018-09-13T22:29:37Z', 'method': 'QRCODE_TM'}",21,500 South Capitol Avenue,63000,lucas-oil-stadium,Lucas Oil Stadium,https://seatgeek.com/venues/lucas-oil-stadium/tickets,US,0,Lucas Oil Stadium,Lucas Oil Stadium
282,[],515,47025,America/New_York,True,77127,Lawrenceburg,{'event_count': 4},"Lawrenceburg, IN 47025","Lawrenceburg, IN",IN,0.51392424,"{'lat': 39.092, 'lon': -84.8481}",,4,777 Hollywood Boulevard,1000,lawrenceburg-event-center-at-hollywood-casino,Lawrenceburg Event Center at Hollywood Casino,https://seatgeek.com/venues/lawrenceburg-event-center-at-hollywood-casino/tickets,US,0,Lawrenceburg Event Center at Hollywood Casino,Lawrenceburg Event Center
283,[],527,46204,America/New_York,False,230,Indianapolis,{'event_count': 0},"Indianapolis, IN 46204","Indianapolis, IN",IN,0.6117956,"{'lat': 39.7651, 'lon': -86.1706}",,0,801 West Washington Street,6000,farm-bureau-insurance-lawn-at-white-river-state-park,Farm Bureau Insurance Lawn at White River State Park,https://seatgeek.com/venues/farm-bureau-insurance-lawn-at-white-river-state-park/tickets,US,0,Farm Bureau Insurance Lawn at White River State Park,Farm Bureau Insurance Lawn at White River State Park
284,[],527,46012,America/Indiana/Indianapolis,True,3815,Anderson,{'event_count': 2},"Anderson, IN 46012","Anderson, IN",IN,0.52668893,"{'lat': 40.1107, 'lon': -85.6664}",,2,1100 East Fifth Street,2200,reardon-auditorium,Reardon Auditorium,https://seatgeek.com/venues/reardon-auditorium/tickets,US,0,Reardon Auditorium,Reardon Auditorium
